Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2009-08-06 00:00:00-04:00,1.1645399981498983,1.1934770591252837,1.0981965191762033,1.141955018043518,241978000,0.0,0.0
2009-08-07 00:00:00-04:00,1.139837770724475,1.1828904590503178,1.1313684128621433,1.1595996618270874,24543000,0.0,0.0
2009-08-10 00:00:00-04:00,1.1737151988393855,1.1737151988393855,1.1017254520351492,1.1271336078643799,24210000,0.0,0.0
2009-08-11 00:00:00-04:00,1.1278396229669292,1.1292511687334865,1.0939620197549533,1.1059603691101074,23054000,0.0,0.0
2009-08-12 00:00:00-04:00,1.1398379618206997,1.1433668685329463,1.1052546255592193,1.12925124168396,14513000,0.0,0.0
2009-08-13 00:00:00-04:00,1.129251038173466,1.1800673529804597,1.129251038173466,1.1680690050125122,11506000,0.0,0.0
2009-08-14 00:00:00-04:00,1.1645409746164095,1.1998301460507375,1.1468964309671557,1.1715987920761108,6378000,0.0,0.0
2009-08-17 00:00:00-04:00,1.1483075165888195,1.1553653312148229,1.1433670631777746,1.1447786092758179,2544000,0.0,0.0
2009-08-18 00:00:00-04:00,1.1631288173528163,1.213945143694666,1.1539536426446613,1.2047699689865112,14467000,0.0,0.0
2009-08-19 00:00:00-04:00,1.1885368150542488,1.2661728396822127,1.1857136394639827,1.2626439332962036,20708000,0.0,0.0
2009-08-20 00:00:00-04:00,1.2668785624347403,1.2668785624347403,1.2202969647808544,1.2534687519073486,18821000,0.0,0.0
2009-08-21 00:00:00-04:00,1.2555860279239284,1.2682901068037802,1.2407645885414749,1.2577033042907715,8636000,0.0,0.0
2009-08-24 00:00:00-04:00,1.2365304122117127,1.25982121972811,1.2210032352460465,1.2351188659667969,10216000,0.0,0.0
2009-08-25 00:00:00-04:00,1.245705192671367,1.2633497254584858,1.2386473795565192,1.259820818901062,5308000,0.0,0.0
2009-08-26 00:00:00-04:00,1.2485283683987674,1.259820818901062,1.2104161270971288,1.259820818901062,7086000,0.0,0.0
2009-08-27 00:00:00-04:00,1.2598208789245826,1.2852290410029004,1.238647438571242,1.2817001342773438,11611000,0.0,0.0
2009-08-28 00:00:00-04:00,1.2774652377310103,1.3409856342340267,1.2704074252457598,1.3035792112350464,12950000,0.0,0.0
2009-08-31 00:00:00-04:00,1.2951100885343445,1.2986389954185344,1.2569978437036275,1.284523367881775,10048000,0.0,0.0
2009-09-01 00:00:00-04:00,1.2880521554962214,1.3014619667601242,1.1955946859016413,1.259820818901062,13835000,0.0,0.0
2009-09-02 00:00:00-04:00,1.2534689100476202,1.28805224725551,1.2337070150910794,1.247822642326355,12934000,0.0,0.0
2009-09-03 00:00:00-04:00,1.2682903736889468,1.2682903736889468,1.1998295131346344,1.231589674949646,36577000,0.0,0.0
2009-09-04 00:00:00-04:00,1.2527629369803222,1.2704074687983449,1.2344125902352725,1.2534687519073486,11586000,0.0,0.0
2009-09-08 00:00:00-04:00,1.2534690410005194,1.2654673085768362,1.2315897828457543,1.2492343187332153,5749000,0.0,0.0
2009-09-09 00:00:00-04:00,1.2598208517020293,1.2598208517020293,1.2153566110936551,1.218179702758789,5512000,0.0,0.0
2009-09-10 00:00:00-04:00,1.2005352358320778,1.2322954815660727,1.1963005981004473,1.2033584117889404,4152000,0.0,0.0
2009-09-11 00:00:00-04:00,1.1998294400725424,1.2231202408124424,1.167363465206528,1.1913599967956543,6203000,0.0,0.0
2009-09-14 00:00:00-04:00,1.1744214176953713,1.1927717681223204,1.151130614195253,1.1751271486282349,16145000,0.0,0.0
2009-09-15 00:00:00-04:00,1.2174739262651497,1.2245317392991464,1.173715418145757,1.2125334739685059,19869000,0.0,0.0
2009-09-16 00:00:00-04:00,1.2280607747166992,1.2527631229285117,1.2075930642883026,1.240764856338501,20211000,0.0,0.0
2009-09-17 00:00:00-04:00,1.2464112019364222,1.2633499223982747,1.1666578003432058,1.1744214296340942,14464000,0.0,0.0
2009-09-18 00:00:00-04:00,1.1694808271818284,1.201241073514935,1.1419553869317873,1.1433669328689575,8999000,0.0,0.0
2009-09-21 00:00:00-04:00,1.1490132311778516,1.1737155802076393,1.1200761600886453,1.1723040342330933,5530000,0.0,0.0
2009-09-22 00:00:00-04:00,1.197006274517938,1.225943342978286,1.1871253694579895,1.2174739837646484,11141000,0.0,0.0
2009-09-23 00:00:00-04:00,1.2435880158829242,1.2555863672617853,1.2210030274014014,1.2280608415603638,5303000,0.0,0.0
2009-09-24 00:00:00-04:00,1.2231203376412507,1.259820952915357,1.1821849162576792,1.2344127893447876,7788000,0.0,0.0
2009-09-25 00:00:00-04:00,1.2337068660473844,1.2337068660473844,1.2068871607132854,1.209004521369934,4685000,0.0,0.0
2009-09-28 00:00:00-04:00,1.2224143288243752,1.259820753209723,1.2019466213771115,1.2457051277160645,2336000,0.0,0.0
2009-09-29 00:00:00-04:00,1.2386474324552748,1.259115141843906,1.1963005519576864,1.20194673538208,3567000,0.0,0.0
2009-09-30 00:00:00-04:00,1.199829516185436,1.223120318402821,1.1970063402021238,1.2047699689865112,5126000,0.0,0.0
2009-10-01 00:00:00-04:00,1.1998296469659937,1.2061816463831998,1.1440728617456195,1.1511306762695312,6605000,0.0,0.0
2009-10-02 00:00:00-04:00,1.1433674176647686,1.154659958221802,1.1221939672221908,1.1356037855148315,6296000,0.0,0.0
2009-10-05 00:00:00-04:00,1.136309049145828,1.1666576635390533,1.1292512357583697,1.163834571838379,1889000,0.0,0.0
2009-10-06 00:00:00-04:00,1.1814785734710949,1.2139445340933424,1.1603051428398203,1.1624224185943604,4694000,0.0,0.0
2009-10-07 00:00:00-04:00,1.1694807686802209,1.1723039445491135,1.1236049811345052,1.138426423072815,2917000,0.0,0.0
2009-10-08 00:00:00-04:00,1.1370147740284724,1.1419553106823501,1.1250165081599945,1.1299569606781006,5573000,0.0,0.0
2009-10-09 00:00:00-04:00,1.1278394525314142,1.161011151643659,1.1250162772891616,1.1468955278396606,8705000,0.0,0.0
2009-10-12 00:00:00-04:00,1.1447783551983461,1.161011342062486,1.1320742748639858,1.1532477140426636,12888000,0.0,0.0
2009-10-13 00:00:00-04:00,1.1426611865252145,1.1765387958685667,1.1398380944811597,1.16665780544281,5573000,0.0,0.0
2009-10-14 00:00:00-04:00,1.1885368937773386,1.1998294286148379,1.1673634540588553,1.1899484395980835,6955000,0.0,0.0
2009-10-15 00:00:00-04:00,1.2280607195510223,1.266878693568701,1.206887279177743,1.211121916770935,20920000,0.0,0.0
2009-10-16 00:00:00-04:00,1.216062243892734,1.216062243892734,1.1440724917235199,1.1595996618270874,12638000,0.0,0.0
2009-10-19 00:00:00-04:00,1.1617174261095893,1.174421509386577,1.1334860831964009,1.1461901664733887,21429000,0.0,0.0
2009-10-20 00:00:00-04:00,1.1532479078940936,1.180773433934649,1.1483074547491066,1.16665780544281,4890000,0.0,0.0
2009-10-21 00:00:00-04:00,1.1553651284648112,1.1934773712385494,1.1370147800031107,1.163834571838379,2338000,0.0,0.0
2009-10-22 00:00:00-04:00,1.152542188025398,1.152542188025398,1.1017258576578737,1.1490132808685303,9834000,0.0,0.0
2009-10-23 00:00:00-04:00,1.1384263422745178,1.158188235411099,1.1236049013881402,1.1327800750732422,11341000,0.0,0.0
2009-10-26 00:00:00-04:00,1.1228993567522,1.1377208012065383,1.115841542085522,1.117958903312683,1624000,0.0,0.0
2009-10-27 00:00:00-04:00,1.125722393014596,1.1285454848756444,1.0770234273931831,1.0904332399368286,3288000,0.0,0.0
2009-10-28 00:00:00-04:00,1.0939620319224581,1.0939620319224581,1.0509093386811266,1.0537325143814087,6220000,0.0,0.0
2009-10-29 00:00:00-04:00,1.05514390301213,1.0727884330018134,1.0389109185944703,1.0614959001541138,11833000,0.0,0.0
2009-10-30 00:00:00-04:00,1.065731077615908,1.0720831616151827,1.0494980862432612,1.0586732625961304,2781000,0.0,0.0
2009-11-02 00:00:00-05:00,1.0657305882894461,1.0657305882894461,1.038910886701305,1.0494976043701172,2766000,0.0,0.0
2009-11-03 00:00:00-05:00,1.0360877912115622,1.0459686940058819,1.019148992532475,1.0226778984069824,3637000,0.0,0.0
2009-11-04 00:00:00-05:00,1.0304418134722049,1.0763176026843884,1.0113856491062154,1.0431458950042725,8053000,0.0,0.0
2009-11-05 00:00:00-05:00,1.0600846173127423,1.1109009435859187,1.0480863507732665,1.0812580585479736,2741000,0.0,0.0
2009-11-06 00:00:00-05:00,1.0812580591723868,1.1073720373528737,1.0494978973011988,1.0791407823562622,2575000,0.0,0.0
2009-11-09 00:00:00-05:00,1.077023395790747,1.1109009178081657,1.0650250453939087,1.1052546501159668,2529000,0.0,0.0
2009-11-10 00:00:00-05:00,1.1073720435104502,1.1073720435104502,1.0713771595353092,1.0904332399368286,1468000,0.0,0.0
2009-11-11 00:00:00-05:00,1.0960791977436748,1.0960791977436748,1.0671421357424404,1.0840809345245361,1535000,0.0,0.0
2009-11-12 00:00:00-05:00,1.086904350716922,1.125722411320114,1.086904350716922,1.1010199785232544,1300000,0.0,0.0
2009-11-13 00:00:00-05:00,1.101725901740972,1.1116068926570377,1.087610272548695,1.0996085405349731,621000,0.0,0.0
2009-11-16 00:00:00-05:00,1.1031372531195331,1.1440726715146161,1.0960794397691613,1.1299569606781006,1556000,0.0,0.0
2009-11-17 00:00:00-05:00,1.1172529479252002,1.1426611111896652,1.0996084134737043,1.1341917514801025,985000,0.0,0.0
2009-11-18 00:00:00-05:00,1.1398381167274947,1.1398381167274947,1.1158414973415547,1.1313687562942505,1155000,0.0,0.0
2009-11-19 00:00:00-05:00,1.1179585405015673,1.12148744668967,1.0763173970004973,1.0989024639129639,1166000,0.0,0.0
2009-11-20 00:00:00-05:00,1.0981966404825545,1.1045487220532082,1.0805521096792265,1.0897272825241089,4237000,0.0,0.0
2009-11-23 00:00:00-05:00,1.0967851012180145,1.1017255530444998,1.0692595825234377,1.072082757949829,4653000,0.0,0.0
2009-11-24 00:00:00-05:00,1.0657306157447306,1.0819636000822528,1.0593786186341048,1.0770231485366821,5228000,0.0,0.0
2009-11-25 00:00:00-05:00,1.0854929507490205,1.1278399239989474,1.0840814046057072,1.09396231174469,1353000,0.0,0.0
2009-11-27 00:00:00-05:00,1.0678480549387621,1.1207817326873362,1.0629076030287186,1.1193701028823853,616000,0.0,0.0
2009-11-30 00:00:00-05:00,1.1200759177848607,1.1285452759357584,1.0763174130896598,1.1193701028823853,2765000,0.0,0.0
2009-12-01 00:00:00-05:00,1.1221933707234109,1.1532477145446827,1.1221933707234109,1.1264280080795288,4178000,0.0,0.0
2009-12-02 00:00:00-05:00,1.1313685806349938,1.1370147639566595,1.085492710128179,1.101725697517395,8465000,0.0,0.0
