Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1994-02-22 00:00:00-05:00,4.323824463219478,4.323824463219478,4.250539302825928,4.250539302825928,20800,0.0,0.0
1994-02-23 00:00:00-05:00,4.177251351846231,4.177251351846231,3.9573960175385348,4.067323684692383,31600,0.0,0.0
1994-02-24 00:00:00-05:00,4.067325878580776,4.067325878580776,3.994040727615357,3.9940407276153564,32000,0.0,0.0
1994-02-25 00:00:00-05:00,3.920753002166748,3.920753002166748,3.664255142211914,3.7741827964782715,49800,0.0,0.0
1994-02-28 00:00:00-05:00,3.8108253479003906,3.957395553588867,3.7741827964782715,3.884110450744629,170400,0.0,0.0
1994-03-01 00:00:00-05:00,3.8841123762584866,3.8841123762584866,3.8108272370837986,3.8474698066711426,41600,0.0,0.0
1994-03-02 00:00:00-05:00,3.774184667496454,3.8474698066711426,3.774184667496454,3.8474698066711426,67000,0.0,0.0
1994-03-03 00:00:00-05:00,3.8841121517694916,3.8841121517694916,3.8108270168304443,3.8108270168304443,27800,0.0,0.0
1994-03-04 00:00:00-05:00,3.810826495841697,3.9573967456817627,3.774183933381681,3.9573967456817627,358200,0.0,0.0
1994-03-07 00:00:00-05:00,3.774183933381681,3.994039308141779,3.774183933381681,3.9573967456817627,690800,0.0,0.0
1994-03-08 00:00:00-05:00,3.957398152132647,3.994040727615357,3.957398152132647,3.9940407276153564,515200,0.0,0.0
1994-03-09 00:00:00-05:00,3.9940418850291857,4.030684471130371,3.9940418850291857,4.030684471130371,540400,0.0,0.0
1994-03-10 00:00:00-05:00,4.030684471130371,4.030684471130371,3.9940418850291857,4.030684471130371,1832200,0.0,0.0
1994-03-11 00:00:00-05:00,4.067322747603707,4.213892936706543,4.067322747603707,4.213892936706543,1895400,0.0,0.0
1994-03-14 00:00:00-05:00,4.213897039082425,4.470395119722224,4.213897039082425,4.433752536773682,1413800,0.0,0.0
1994-03-15 00:00:00-05:00,4.433752116035013,4.5070372749777405,4.360466957092285,4.360466957092285,1665200,0.0,0.0
1994-03-16 00:00:00-05:00,4.360466957092285,4.360466957092285,4.2871817981495575,4.360466957092285,717000,0.0,0.0
1994-03-17 00:00:00-05:00,4.37517334804062,4.522237998394926,4.37517334804062,4.448705673217773,971200,0.025,0.0
1994-03-18 00:00:00-05:00,4.485470294952393,4.522236444911019,4.485470294952393,4.485470294952393,1178000,0.0,0.0
1994-03-21 00:00:00-05:00,4.4854706709947045,4.5222368240356445,4.4854706709947045,4.5222368240356445,659400,0.0,0.0
1994-03-22 00:00:00-05:00,4.522236156463623,4.632534599304199,4.522236156463623,4.595768451690674,374000,0.0,0.0
