ticker,company_name,ceo_name,ceo_title,tenure_duration,start_date,education,num_past_roles,num_highlights,linkedin_url,source,fetch_timestamp
MP,MP Materials Corp. / DE,Mr. James Henry Litinsky,"Co-Founder, Chairman, President & CEO",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-24T23:44:22.239180
LAC,LITHIUM AMERICAS CORP.,Mr. Jonathan D. Evans,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-24T23:44:24.697667
